ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Total_Spent,Tenure_Days,Tenure_Months,Total_Purchases,Avg_Purchase_Value,High_Gold_Spender,Is_US
1411,1952,Graduation,Divorced,"$82,623.00 ",0,0,2013-11-10,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,SP,73,940,4372,143.6,16,58.75,1,False
701,1971,Graduation,Married,"$73,691.00 ",0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,SP,54,1179,4376,143.8,18,65.5,1,False
6203,1947,Graduation,Together,"$74,485.00 ",0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,SP,78,1734,4450,146.2,26,66.6923076923077,0,False
7192,1955,Graduation,Together,"$65,748.00 ",0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,SP,70,545,4581,150.5,18,30.27777777777778,0,False
5181,1982,Basic,Single,"$24,367.00 ",1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,43,24,4607,151.3,4,6.0,0,False
9220,1971,Graduation,Single,"$91,700.00 ",0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,SP,54,1968,4669,153.4,20,98.4,0,False
7734,1993,Graduation,Absurd,"$79,244.00 ",0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,AUS,32,1216,4698,154.3,22,55.27272727272727,1,False
10446,1957,PhD,Married,"$82,017.00 ",0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,CA,68,729,4740,155.7,17,42.88235294117647,0,False
5524,1957,Graduation,Single,"$58,138.00 ",0,0,2012-09-04,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,US,68,1617,4804,157.8,25,64.68,1,True
3830,1953,Master,Married,"$59,354.00 ",0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,CA,72,459,4207,138.2,16,28.6875,0,False
5186,1955,PhD,Married,"$58,482.00 ",0,1,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,CA,70,731,4250,139.6,22,33.22727272727273,0,False
8514,1976,Graduation,Together,"$29,478.00 ",1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,SP,49,20,4304,141.4,5,4.0,0,False
7165,1972,Graduation,Together,"$64,474.00 ",0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,SP,53,823,4391,144.3,22,37.40909090909091,1,False
10236,1975,Master,Single,"$31,160.00 ",1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,SA,50,64,4427,145.4,7,9.142857142857142,0,False
2392,1972,Graduation,Married,"$40,321.00 ",1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,53,102,4476,147.0,8,12.75,0,False
1920,1972,Graduation,Married,"$40,321.00 ",1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,53,102,4476,147.0,8,12.75,0,False
3673,1971,Graduation,Single,"$55,239.00 ",0,1,2013-07-14,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,SA,54,779,4491,147.5,26,29.96153846153846,1,False
1453,1943,PhD,Widow,"$57,513.00 ",0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP,82,1060,4499,147.8,27,39.25925925925926,0,False
4518,1979,Graduation,Together,"$85,693.00 ",0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,CA,46,1169,4576,150.3,27,43.2962962962963,1,False
8969,1977,Graduation,Married,"$71,855.00 ",0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,SA,48,1141,4670,153.4,25,45.64,0,False
387,1976,Basic,Married,"$7,500.00 ",0,0,2012-11-13,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,US,49,61,4734,155.5,6,10.166666666666666,0,True
1079,1971,PhD,Married,"$71,969.00 ",0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,IND,54,1086,4762,156.4,19,57.1578947368421,0,False
164,1977,PhD,Married,"$28,973.00 ",0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,SP,48,269,4765,156.5,13,20.692307692307693,0,False
3434,1951,Graduation,Single,"$80,872.00 ",0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP,74,1336,4189,137.6,19,70.3157894736842,1,False
5721,1956,PhD,Married,"$84,117.00 ",0,0,2014-05-11,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA,69,1566,4190,137.6,24,65.25,0,False
8418,1958,2n Cycle,Single,"$38,741.00 ",1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,GER,67,61,4232,139.0,7,8.714285714285714,0,False
5300,1973,Master,Married,"$38,961.00 ",1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,SP,52,70,4322,142.0,6,11.666666666666666,0,False
10424,1968,Graduation,Single,"$75,922.00 ",0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA,57,1295,4343,142.7,18,71.94444444444444,1,False
11171,1965,Master,Married,"$56,962.00 ",2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS,60,411,4402,144.6,21,19.571428571428573,0,False
1600,1965,Master,Married,"$56,962.00 ",2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA,60,411,4402,144.6,21,19.571428571428573,0,False
7851,1949,Graduation,Widow,"$70,165.00 ",0,0,2013-09-22,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,SP,76,926,4421,145.2,22,42.09090909090909,1,False
10701,1973,Graduation,Married,"$65,308.00 ",0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US,52,1211,4432,145.6,28,43.25,0,True
891,1951,Master,Together,"$29,298.00 ",1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP,74,11,4436,145.7,4,2.75,0,False
6912,1967,PhD,Married,"$63,246.00 ",0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,SP,58,772,4454,146.3,22,35.09090909090909,0,False
5967,1952,Graduation,Together,"$33,402.00 ",1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,GER,73,70,4487,147.4,9,7.777777777777778,0,False
2109,1990,Graduation,Single,"$96,843.00 ",0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,0,SP,35,1544,4573,150.2,28,55.142857142857146,0,False
6292,1986,PhD,Married,"$82,333.00 ",0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,GER,39,1822,4597,151.0,18,101.22222222222223,0,False
8537,1949,Graduation,Widow,"$72,643.00 ",0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,0,SP,76,1429,4628,152.0,21,68.04761904761905,0,False
9576,1982,PhD,Together,"$32,313.00 ",1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,SP,43,159,4644,152.6,11,14.454545454545455,0,False
5935,1956,Master,Single,"$55,284.00 ",0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,IND,69,764,4693,154.2,23,33.21739130434783,1,False
10264,1979,Graduation,Divorced,"$15,287.00 ",1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SA,46,31,4768,156.6,6,5.166666666666667,0,False
234,1979,Graduation,Divorced,"$15,287.00 ",1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SP,46,31,4768,156.6,6,5.166666666666667,0,False
3202,1987,PhD,Married,"$51,563.00 ",0,0,2012-10-01,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,SA,38,1250,4777,156.9,19,65.78947368421052,0,False
1103,1976,Master,Married,"$81,929.00 ",1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,AUS,49,2053,4779,157.0,20,102.65,1,False
610,1953,PhD,Together,"$53,593.00 ",1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,AUS,72,480,4832,158.7,23,20.869565217391305,0,False
4480,1973,Master,Married,"$60,432.00 ",0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,SA,52,401,4253,139.7,19,21.105263157894736,0,False
10660,1957,Master,Married,"$66,726.00 ",1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,SP,68,438,4309,141.6,17,25.764705882352942,0,False
9353,1959,Graduation,Single,"$62,450.00 ",0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,IND,66,995,4315,141.8,16,62.1875,0,False
4120,1975,2n Cycle,Single,"$49,514.00 ",1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,IND,50,369,4335,142.4,13,28.384615384615383,1,False
2836,1972,PhD,Married,"$43,269.00 ",1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,GER,53,19,4427,145.4,4,4.75,0,False
9579,1959,PhD,Married,"$33,762.00 ",2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,CA,66,106,4498,147.8,9,11.777777777777779,0,False
5841,1966,Graduation,Together,"$60,894.00 ",0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,SP,59,832,4507,148.1,26,32.0,0,False
3174,1959,Graduation,Together,"$87,771.00 ",0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,SP,66,1957,4544,149.3,20,97.85,0,False
5536,1959,Graduation,Together,"$87,771.00 ",0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,CA,66,1957,4544,149.3,20,97.85,0,False
2061,1955,Graduation,Married,"$50,737.00 ",0,1,2013-05-11,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,SP,70,99,4555,149.6,7,14.142857142857142,0,False
8477,1956,Graduation,Divorced,"$26,150.00 ",2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,69,28,4616,151.6,5,5.6,0,False
640,1951,Graduation,Married,"$57,304.00 ",0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,SP,74,1026,4616,151.6,25,41.04,1,False
3828,1951,Graduation,Married,"$71,107.00 ",0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,SP,74,1327,4638,152.4,28,47.392857142857146,1,False
4093,1975,Master,Together,"$53,253.00 ",1,1,2013-02-11,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,CA,50,436,4644,152.6,19,22.94736842105263,1,False
8624,1958,Graduation,Married,"$81,320.00 ",0,0,2013-02-06,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,SA,67,928,4649,152.7,18,51.55555555555556,1,False
2802,1992,2n Cycle,Married,"$87,000.00 ",0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,AUS,33,961,4702,154.5,18,53.388888888888886,0,False
368,1974,Graduation,Married,"$40,049.00 ",0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,IND,51,290,4718,155.0,14,20.714285714285715,0,False
3599,1970,Graduation,Married,"$63,684.00 ",0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,SP,55,1464,4721,155.1,23,63.65217391304348,1,False
3389,1970,Graduation,Married,"$69,016.00 ",0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,SP,55,1533,4725,155.2,34,45.088235294117645,1,False
10710,1979,Graduation,Married,"$7,500.00 ",0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP,46,18,4810,158.0,4,4.5,0,False
7118,1957,Graduation,Married,"$73,803.00 ",0,1,2012-08-01,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,CA,68,1528,4838,158.9,22,69.45454545454545,1,False
4937,1973,2n Cycle,Married,"$46,094.00 ",1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP,52,44,4160,136.7,5,8.8,0,False
1127,1973,PhD,Married,"$85,844.00 ",0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,SP,52,1958,4172,137.1,20,97.9,0,False
833,1955,Master,Married,"$38,452.00 ",1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,70,72,4232,139.0,9,8.0,0,False
3565,1955,Master,Married,"$38,452.00 ",1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,70,72,4232,139.0,9,8.0,0,False
6086,1955,Graduation,Married,"$80,395.00 ",0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,AUS,70,1380,4359,143.2,24,57.5,0,False
1763,1988,Graduation,Together,"$87,679.00 ",0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,CA,37,2524,4478,147.1,29,87.03448275862068,0,False
4697,1949,Master,Divorced,"$35,416.00 ",0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA,76,390,4522,148.6,16,24.375,0,False
182,1946,PhD,Together,"$44,124.00 ",0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP,79,397,4555,149.6,17,23.352941176470587,0,False
1165,1958,PhD,Single,"$50,729.00 ",1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA,67,496,4564,149.9,24,20.666666666666668,0,False
5386,1953,Graduation,Together,"$94,384.00 ",0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA,72,2302,4623,151.9,18,127.88888888888889,1,False
6024,1953,Graduation,Together,"$94,384.00 ",0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP,72,2302,4623,151.9,18,127.88888888888889,1,False
2678,1990,Graduation,Single,"$34,412.00 ",1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS,35,209,4642,152.5,11,19.0,0,False
5790,1985,Graduation,Married,"$31,158.00 ",1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,40,72,4659,153.1,7,10.285714285714286,0,False
236,1951,Graduation,Married,"$34,838.00 ",1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA,74,170,4667,153.3,10,17.0,0,False
6001,1979,Graduation,Married,"$56,775.00 ",0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP,46,937,4684,153.9,25,37.48,0,False
6250,1949,PhD,Widow,"$54,356.00 ",0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP,76,775,4728,155.3,24,32.291666666666664,0,False
1168,1978,PhD,Married,"$72,159.00 ",0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP,47,1401,4749,156.0,21,66.71428571428571,0,False
10749,1991,Graduation,Single,"$8,028.00 ",0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP,34,178,4790,157.4,16,11.125,0,False
2926,1952,Master,Together,"$55,951.00 ",0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,SA,73,1374,4816,158.2,23,59.73913043478261,0,False
716,1949,PhD,Together,"$67,911.00 ",0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP,76,976,4179,137.3,27,36.148148148148145,0,False
6544,1949,PhD,Together,"$67,911.00 ",0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER,76,976,4179,137.3,27,36.148148148148145,0,False
4298,1973,PhD,Together,"$20,427.00 ",1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,52,10,4238,139.2,4,2.5,0,False
5823,1970,PhD,Single,"$32,303.00 ",0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND,55,39,4254,139.8,7,5.571428571428571,0,False
8375,1968,PhD,Married,"$55,954.00 ",0,1,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS,57,518,4259,139.9,19,27.263157894736842,0,False
5723,1976,PhD,Together,"$49,187.00 ",0,1,2014-01-11,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP,49,116,4310,141.6,8,14.5,0,False
5763,1972,Master,Together,"$49,854.00 ",1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA,53,380,4372,143.6,18,21.11111111111111,0,False
8727,1978,Graduation,Divorced,"$63,693.00 ",0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,47,1150,4399,144.5,29,39.6551724137931,0,False
3056,1978,Graduation,Divorced,"$63,693.00 ",0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,47,1150,4399,144.5,29,39.6551724137931,0,False
8442,1985,Master,Married,"$19,510.00 ",2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA,40,30,4439,145.8,6,5.0,0,False
3712,1959,Graduation,Divorced,"$52,332.00 ",0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND,66,259,4446,146.1,12,21.583333333333332,0,False
10722,1973,Graduation,Together,"$55,593.00 ",0,1,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,IND,52,546,4453,146.3,17,32.11764705882353,1,False
2406,1949,Graduation,Together,"$54,591.00 ",0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS,76,519,4469,146.8,19,27.31578947368421,0,False
7313,1949,2n Cycle,Widow,"$74,859.00 ",0,0,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA,76,1565,4532,148.9,23,68.04347826086956,1,False
2656,1971,Graduation,Divorced,"$40,851.00 ",1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA,54,59,4634,152.2,5,11.8,0,False
1993,1949,PhD,Married,"$58,607.00 ",0,1,2012-12-23,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,US,76,972,4694,154.2,17,57.1764705882353,0,True
4136,1992,Basic,Single,"$7,500.00 ",1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP,33,119,4714,154.9,11,10.818181818181818,0,False
2928,1975,PhD,Single,"$52,614.00 ",0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP,50,990,4716,154.9,16,61.875,0,False
2920,1975,PhD,Single,"$52,614.00 ",0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME,50,990,4716,154.9,16,61.875,0,False
6661,1974,Graduation,Married,"$67,445.00 ",0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP,51,1174,4827,158.6,32,36.6875,0,False
5462,1974,Graduation,Married,"$67,445.00 ",0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND,51,1174,4827,158.6,32,36.6875,0,False
10897,1974,Graduation,Married,"$67,445.00 ",0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS,51,1174,4827,158.6,32,36.6875,0,False
10542,1968,PhD,Married,"$36,778.00 ",1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP,57,77,4834,158.8,9,8.555555555555555,0,False
5756,1983,Graduation,Together,"$39,453.00 ",1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP,42,55,4228,138.9,7,7.857142857142857,0,False
3570,1969,PhD,Together,"$42,731.00 ",1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA,56,244,4392,144.3,13,18.76923076923077,0,False
1072,1965,PhD,Single,"$40,760.00 ",0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA,60,93,4444,146.0,8,11.625,0,False
9606,1965,PhD,Married,"$69,969.00 ",0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP,60,1536,4447,146.1,13,118.15384615384616,0,False
2730,1955,Graduation,Single,"$80,317.00 ",0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA,70,1231,4454,146.3,18,68.38888888888889,1,False
2995,1957,Master,Together,"$66,636.00 ",0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP,68,1084,4457,146.4,17,63.76470588235294,0,False
8210,1975,Master,Married,"$54,730.00 ",0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP,50,405,4459,146.5,18,22.5,1,False
773,1971,Master,Divorced,"$42,835.00 ",1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND,54,595,4505,148.0,23,25.869565217391305,1,False
5272,1965,Master,Married,"$53,843.00 ",0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA,60,562,4508,148.1,20,28.1,1,False
5125,1960,Graduation,Married,"$79,530.00 ",0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP,65,1348,4549,149.4,26,51.84615384615385,0,False
4391,1968,Master,Divorced,"$63,841.00 ",0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA,57,908,4575,150.3,22,41.27272727272727,1,False
6283,1968,Master,Divorced,"$63,841.00 ",0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP,57,908,4575,150.3,22,41.27272727272727,1,False
3421,1968,Master,Divorced,"$63,841.00 ",0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AUS,57,908,4575,150.3,22,41.27272727272727,1,False
5731,1983,Master,Married,"$27,100.00 ",1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP,42,37,4591,150.8,5,7.4,0,False
7152,1983,Master,Married,"$27,100.00 ",1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER,42,37,4591,150.8,5,7.4,0,False
3919,1976,Master,Single,"$72,309.00 ",0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA,49,1931,4616,151.6,20,96.55,0,False
6097,1959,Graduation,Single,"$50,664.00 ",1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,SA,66,561,4670,153.4,24,23.375,1,False
5150,1979,Basic,Single,"$20,194.00 ",1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,46,47,4700,154.4,7,6.714285714285714,0,False
10479,1975,PhD,Married,"$76,618.00 ",0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS,50,1511,4710,154.7,11,137.36363636363637,1,False
5966,1974,PhD,Married,"$45,207.00 ",1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,SP,51,215,4737,155.6,15,14.333333333333334,0,False
3439,1972,Graduation,Married,"$56,721.00 ",1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,SP,53,296,4747,155.9,15,19.733333333333334,1,False
6609,1966,Graduation,Widow,"$27,038.00 ",0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,SA,59,107,4790,157.4,7,15.285714285714286,0,False
5393,1977,Graduation,Single,"$23,763.00 ",1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP,48,42,4832,158.7,5,8.4,0,False
9014,1975,Graduation,Married,"$37,085.00 ",1,1,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,IND,50,61,4144,136.1,10,6.1,0,False
4050,1966,Master,Married,"$49,605.00 ",0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,CA,59,127,4149,136.3,8,15.875,0,False
6862,1971,Graduation,Divorced,"$1,730.00 ",0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,SP,54,8,4183,137.4,15,0.5333333333333333,0,False
8315,1995,Graduation,Single,"$34,824.00 ",0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,US,30,23,4236,139.2,4,5.75,0,True
5184,1995,Graduation,Single,"$34,824.00 ",0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP,30,23,4236,139.2,4,5.75,0,False
3643,1974,Master,Married,"$63,206.00 ",0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,CA,51,928,4242,139.4,14,66.28571428571429,0,False
2589,1972,Graduation,Divorced,"$26,759.00 ",1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AUS,53,59,4283,140.7,8,7.375,0,False
